	Name	M1	M1_atom_number	M2	M2_atom_number	M3	M3_atom_number	Support 	Support_ID	M2_mol	M3_mol	M1_mol%	M2_mol%	M3_mol%	Temp	Total_flow	Ar_flow	CH4_flow	O2_flow	CT	CH4/O2	CH4_conv	C2y	C2H6y	C2H4y	COy	CO2y	C2s	C2H6s	C2H4s	COs	CO2s	BET_surface_area	rate_constant	radii_M1	radii_M2	radii_M3	chi_M1	chi_M2	chi_M3
1740	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	10	4.0	4.0	2.0	0.75	2	34.41	4.78	0.66	4.12	25.24	10.71	13.89	1.92	11.97	73.35	31.12	17.4	0.06530690962895815	1.39	1.66	1.62	1.55	0.93	1.7
1741	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	15	6.0	6.0	3.0	0.5	2	34.68	5.39	0.61	4.78	24.97	9.0	15.54	1.76	13.78	72.0	25.95	17.4	0.11081401454347689	1.39	1.66	1.62	1.55	0.93	1.7
1742	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	20	8.0	8.0	4.0	0.38	2	35.53	5.89	0.63	5.26	25.5	8.35	16.58	1.77	14.8	71.77	23.5	17.4	0.15975230294051274	1.39	1.66	1.62	1.55	0.93	1.7
1743	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	10	4.0	4.5	1.5	0.75	3	23.54	5.0	0.46	4.54	17.65	6.45	21.24	1.95	19.29	74.98	27.4	17.4	0.06839105918340077	1.39	1.66	1.62	1.55	0.93	1.7
1744	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	15	6.0	6.8	2.3	0.5	3	24.23	5.69	0.53	5.16	17.74	5.35	23.48	2.19	21.3	73.22	22.08	17.4	0.11716591486459574	1.39	1.66	1.62	1.55	0.93	1.7
1745	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	20	8.0	9.0	3.0	0.38	3	25.8	6.03	0.55	5.48	17.67	4.82	23.37	2.13	21.24	68.49	18.68	17.4	0.1636700094555731	1.39	1.66	1.62	1.55	0.93	1.7
1746	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	10	4.0	4.8	1.2	0.75	4	18.97	4.92	0.47	4.45	13.96	4.54	25.94	2.48	23.46	73.59	23.93	17.4	0.06726872466146429	1.39	1.66	1.62	1.55	0.93	1.7
1747	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	15	6.0	7.2	1.8	0.5	4	17.78	5.66	0.53	5.13	13.41	3.79	31.83	2.98	28.85	75.42	21.32	17.4	0.11652981626395148	1.39	1.66	1.62	1.55	0.93	1.7
1748	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	20	8.0	9.6	2.4	0.38	4	17.8	6.23	0.58	5.65	13.22	3.38	35.0	3.26	31.74	74.27	18.99	17.4	0.16927686988567786	1.39	1.66	1.62	1.55	0.93	1.7
1749	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	10	4.0	5.1	0.9	0.75	6	10.44	4.63	0.41	4.22	8.88	2.81	44.35	3.93	40.42	85.06	26.92	17.4	0.06320816319636047	1.39	1.66	1.62	1.55	0.93	1.7
1750	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	15	6.0	7.7	1.3	0.5	6	11.34	5.31	0.51	4.8	8.57	2.37	46.83	4.5	42.33	75.57	20.9	17.4	0.10912357598536535	1.39	1.66	1.62	1.55	0.93	1.7
1751	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	20	8.0	10.3	1.7	0.38	6	14.07	5.69	0.59	5.1	8.13	2.06	40.44	4.19	36.25	57.78	14.64	17.4	0.15416567745341545	1.39	1.66	1.62	1.55	0.93	1.7
1752	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	10	7.0	2.0	1.0	0.75	2	39.98	4.52	0.45	4.07	24.6	9.82	11.31	1.13	10.18	61.53	24.56	17.4	0.061671179356616056	1.39	1.66	1.62	1.55	0.93	1.7
1753	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	15	10.5	3.0	1.5	0.5	2	41.59	5.34	0.61	4.73	24.38	8.41	12.84	1.47	11.37	58.62	20.22	17.4	0.1097573230199789	1.39	1.66	1.62	1.55	0.93	1.7
1754	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	20	14.0	4.0	2.0	0.38	2	41.86	5.96	0.69	5.27	24.7	7.65	14.24	1.65	12.59	59.01	18.28	17.4	0.1617104271479542	1.39	1.66	1.62	1.55	0.93	1.7
1755	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	10	7.0	2.3	0.8	0.75	3	29.05	5.06	0.58	4.48	17.8	6.39	17.42	2.0	15.42	61.27	22.0	17.4	0.06923343048655915	1.39	1.66	1.62	1.55	0.93	1.7
1756	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	15	10.5	3.4	1.1	0.5	3	28.26	6.06	0.65	5.41	16.27	5.07	21.44	2.3	19.14	57.57	17.94	17.4	0.12502781077848463	1.39	1.66	1.62	1.55	0.93	1.7
1757	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	20	14.0	4.5	1.5	0.38	3	26.97	6.92	0.87	6.05	15.3	4.55	25.66	3.23	22.43	56.73	16.87	17.4	0.18871275672105375	1.39	1.66	1.62	1.55	0.93	1.7
1758	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	10	7.0	2.4	0.6	0.75	4	22.52	5.0	0.46	4.54	12.96	4.68	22.2	2.04	20.16	57.55	20.78	17.4	0.06839105918340077	1.39	1.66	1.62	1.55	0.93	1.7
1759	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	15	10.5	3.6	0.9	0.5	4	22.11	5.72	0.59	5.13	11.2	3.67	25.87	2.67	23.2	50.66	16.6	17.4	0.11780221584032206	1.39	1.66	1.62	1.55	0.93	1.7
1760	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	20	14.0	4.8	1.2	0.38	4	22.69	6.55	0.87	5.68	9.93	3.22	28.87	3.83	25.03	43.76	14.19	17.4	0.1782727686487356	1.39	1.66	1.62	1.55	0.93	1.7
1761	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	10	7.0	2.6	0.4	0.75	6	16.75	4.71	0.51	4.2	7.66	2.86	28.12	3.04	25.07	45.73	17.07	17.4	0.06432708350399272	1.39	1.66	1.62	1.55	0.93	1.7
1762	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	15	10.5	3.9	0.6	0.5	6	14.41	5.63	0.85	4.78	6.01	2.36	39.07	5.9	33.17	41.71	16.38	17.4	0.11589391990969947	1.39	1.66	1.62	1.55	0.93	1.7
1763	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	900	20	14.0	5.1	0.9	0.38	6	16.05	7.37	1.57	5.8	3.7	2.17	45.92	9.78	36.14	23.05	13.52	17.4	0.20146611242672424	1.39	1.66	1.62	1.55	0.93	1.7
1764	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	10	1.5	5.7	2.8	0.75	2	32.77	6.44	0.8	5.64	22.62	8.44	19.65	2.44	17.21	69.03	25.76	17.4	0.08875632569615081	1.39	1.66	1.62	1.55	0.93	1.7
1765	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	15	2.3	8.5	4.3	0.5	2	31.91	7.39	0.9	6.49	24.37	7.88	23.16	2.82	20.34	76.37	24.69	17.4	0.15354611761182743	1.39	1.66	1.62	1.55	0.93	1.7
1766	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	20	3.0	11.3	5.7	0.38	2	34.98	7.66	0.97	6.69	23.9	7.27	21.9	2.77	19.13	68.32	20.78	17.4	0.20971781291907501	1.39	1.66	1.62	1.55	0.93	1.7
1767	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	10	1.5	6.4	2.1	0.75	3	22.36	6.73	0.74	5.99	16.13	4.68	30.1	3.31	26.79	72.14	20.93	17.4	0.09289556433242568	1.39	1.66	1.62	1.55	0.93	1.7
1768	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	15	2.3	9.6	3.2	0.5	3	22.84	7.54	0.91	6.63	16.51	4.34	33.01	3.98	29.03	72.29	19.0	17.4	0.15678813485602403	1.39	1.66	1.62	1.55	0.93	1.7
1769	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	20	3.0	12.8	4.3	0.38	3	23.58	8.05	1.05	7.0	15.89	3.9	34.14	4.45	29.69	67.39	16.54	17.4	0.22085588141516127	1.39	1.66	1.62	1.55	0.93	1.7
1770	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	10	1.5	6.8	1.7	0.75	4	17.58	6.64	0.73	5.91	12.25	3.2	37.77	4.15	33.62	69.68	18.2	17.4	0.0916095973463878	1.39	1.66	1.62	1.55	0.93	1.7
1771	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	15	2.3	10.2	2.6	0.5	4	18.31	7.34	0.9	6.44	11.92	2.8	40.09	4.92	35.17	65.1	15.29	17.4	0.15246661199917816	1.39	1.66	1.62	1.55	0.93	1.7
1772	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	20	3.0	13.6	3.4	0.38	4	18.52	7.94	1.12	6.82	11.22	2.54	42.87	6.05	36.83	60.58	13.71	17.4	0.21770959894472638	1.39	1.66	1.62	1.55	0.93	1.7
1773	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	10	1.5	7.3	1.2	0.75	6	12.61	6.06	0.7	5.36	7.93	1.9	48.06	5.55	42.51	62.89	15.07	17.4	0.08335187385232308	1.39	1.66	1.62	1.55	0.93	1.7
1774	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	15	2.3	10.9	1.8	0.5	6	15.26	6.72	1.07	5.65	6.79	1.65	44.04	7.01	37.02	44.5	10.81	17.4	0.13912892677181832	1.39	1.66	1.62	1.55	0.93	1.7
1775	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	20	3.0	14.6	2.4	0.38	6	15.95	7.65	1.64	6.01	5.83	1.63	47.96	10.28	37.68	36.55	10.22	17.4	0.20943284037590107	1.39	1.66	1.62	1.55	0.93	1.7
1776	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	10	4.0	4.0	2.0	0.75	2	35.84	6.34	0.82	5.52	23.74	8.32	17.69	2.29	15.4	66.24	23.21	17.4	0.0873319763102609	1.39	1.66	1.62	1.55	0.93	1.7
1777	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	15	6.0	6.0	3.0	0.5	2	36.02	7.15	0.94	6.21	23.76	7.39	19.85	2.61	17.24	65.96	20.52	17.4	0.14836979637875317	1.39	1.66	1.62	1.55	0.93	1.7
1778	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	20	8.0	8.0	4.0	0.38	2	35.8	7.8	1.04	6.76	23.18	6.84	21.79	2.91	18.88	64.75	19.11	17.4	0.21371067217248202	1.39	1.66	1.62	1.55	0.93	1.7
1779	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	10	4.0	4.5	1.5	0.75	3	24.57	6.82	0.75	6.07	16.0	4.73	27.76	3.05	24.7	65.12	19.25	17.4	0.09418277279925429	1.39	1.66	1.62	1.55	0.93	1.7
1780	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	15	6.0	6.8	2.3	0.5	3	26.18	7.43	0.95	6.48	15.3	4.05	28.38	3.63	24.75	58.44	15.47	17.4	0.15441014181794302	1.39	1.66	1.62	1.55	0.93	1.7
1781	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	20	8.0	9.0	3.0	0.38	3	25.43	8.16	1.25	6.91	14.28	3.67	32.09	4.92	27.17	56.15	14.43	17.4	0.22400593004430286	1.39	1.66	1.62	1.55	0.93	1.7
1782	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	10	4.0	4.8	1.2	0.75	4	19.63	6.61	0.75	5.86	11.65	3.18	33.67	3.82	29.85	59.35	16.2	17.4	0.09118121715528656	1.39	1.66	1.62	1.55	0.93	1.7
1783	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	15	6.0	7.2	1.8	0.5	4	17.79	7.67	1.23	6.44	9.67	2.65	43.11	6.91	36.2	54.36	14.9	17.4	0.15960214040710965	1.39	1.66	1.62	1.55	0.93	1.7
1784	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	20	8.0	9.6	2.4	0.38	4	19.26	9.16	2.05	7.11	8.41	2.75	47.56	10.64	36.92	43.67	14.28	17.4	0.2528170230282465	1.39	1.66	1.62	1.55	0.93	1.7
1785	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	10	4.0	5.1	0.9	0.75	6	14.28	6.15	1.0	5.15	6.31	1.87	43.07	7.0	36.06	44.19	13.1	17.4	0.08462989727409805	1.39	1.66	1.62	1.55	0.93	1.7
1786	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	15	6.0	7.7	1.3	0.5	6	13.84	8.9	2.18	6.72	4.16	2.12	64.31	15.75	48.55	30.06	15.32	17.4	0.1864247634443574	1.39	1.66	1.62	1.55	0.93	1.7
1787	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	20	8.0	10.3	1.7	0.38	6	15.92	11.05	3.02	8.03	3.37	2.55	69.41	18.97	50.44	21.17	16.02	17.4	0.30814676809538755	1.39	1.66	1.62	1.55	0.93	1.7
1788	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	10	7.0	2.0	1.0	0.75	2	37.63	7.24	0.99	6.25	21.03	7.19	19.24	2.63	16.61	55.89	19.11	17.4	0.10020623146768065	1.39	1.66	1.62	1.55	0.93	1.7
1789	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	15	10.5	3.0	1.5	0.5	2	38.24	10.06	2.12	7.94	16.56	7.4	26.31	5.54	20.76	43.31	19.35	17.4	0.2120548092910601	1.39	1.66	1.62	1.55	0.93	1.7
1790	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	20	14.0	4.0	2.0	0.38	2	39.65	13.85	3.42	10.43	13.46	9.56	34.93	8.63	26.31	33.95	24.11	17.4	0.3923163763530334	1.39	1.66	1.62	1.55	0.93	1.7
1791	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	10	7.0	2.3	0.8	0.75	3	27.67	9.65	1.99	7.66	10.49	5.42	34.88	7.19	27.68	37.91	19.59	17.4	0.1353055585998052	1.39	1.66	1.62	1.55	0.93	1.7
1792	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	15	10.5	3.4	1.1	0.5	3	30.37	14.76	3.5	11.26	6.38	7.03	48.6	11.52	37.08	21.01	23.15	17.4	0.31939875751534985	1.39	1.66	1.62	1.55	0.93	1.7
1793	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	20	14.0	4.5	1.5	0.38	3	30.77	17.59	4.31	13.28	4.97	7.79	57.17	14.01	43.16	16.15	25.32	17.4	0.5091142031915766	1.39	1.66	1.62	1.55	0.93	1.7
1794	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	10	7.0	2.4	0.6	0.75	4	21.73	11.33	2.47	8.86	5.62	4.92	52.14	11.37	40.77	25.86	22.64	17.4	0.16033143012823423	1.39	1.66	1.62	1.55	0.93	1.7
1795	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	15	10.5	3.6	0.9	0.5	4	26.11	14.78	3.59	11.19	3.35	5.54	56.61	13.75	42.86	12.83	21.22	17.4	0.31986807583265064	1.39	1.66	1.62	1.55	0.93	1.7
1796	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	20	14.0	4.8	1.2	0.38	4	26.03	16.73	4.33	12.4	2.89	5.74	64.27	16.63	47.64	11.1	22.05	17.4	0.48179433089569323	1.39	1.66	1.62	1.55	0.93	1.7
1797	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	10	7.0	2.6	0.4	0.75	6	18.31	11.11	2.69	8.42	3.3	3.85	60.68	14.69	45.99	18.02	21.03	17.4	0.1570273809793437	1.39	1.66	1.62	1.55	0.93	1.7
1798	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	15	10.5	3.9	0.6	0.5	6	18.0	13.25	3.72	9.53	1.39	3.71	73.61	20.67	52.94	7.72	20.61	17.4	0.28427953432224573	1.39	1.66	1.62	1.55	0.93	1.7
1799	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	850	20	14.0	5.1	0.9	0.38	6	18.49	14.31	4.21	10.1	1.28	3.78	77.39	22.77	54.62	6.92	20.44	17.4	0.40640540343964193	1.39	1.66	1.62	1.55	0.93	1.7
1800	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	10	1.5	5.7	2.8	0.75	2	33.76	7.78	1.29	6.49	20.29	6.98	23.05	3.82	19.22	60.1	20.68	17.4	0.10799087894604248	1.39	1.66	1.62	1.55	0.93	1.7
1801	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	15	2.3	8.5	4.3	0.5	2	34.72	8.62	1.63	6.99	20.6	6.76	24.83	4.69	20.13	59.33	19.47	17.4	0.18028709970593196	1.39	1.66	1.62	1.55	0.93	1.7
1802	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	20	3.0	11.3	5.7	0.38	2	36.21	9.22	2.02	7.2	19.48	6.67	25.46	5.58	19.88	53.8	18.42	17.4	0.2545557604204523	1.39	1.66	1.62	1.55	0.93	1.7
1803	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	10	1.5	6.4	2.1	0.75	3	27.92	7.84	1.47	6.37	13.21	3.97	28.08	5.27	22.82	47.31	14.22	17.4	0.10885865205401372	1.39	1.66	1.62	1.55	0.93	1.7
1804	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	15	2.3	9.6	3.2	0.5	3	27.27	10.07	2.64	7.43	11.43	4.57	36.93	9.68	27.25	41.91	16.76	17.4	0.21227719212333457	1.39	1.66	1.62	1.55	0.93	1.7
1805	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	20	3.0	12.8	4.3	0.38	3	27.91	12.78	3.72	9.06	9.13	5.63	45.79	13.33	32.46	32.71	20.17	17.4	0.35983295677229216	1.39	1.66	1.62	1.55	0.93	1.7
1806	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	10	1.5	6.8	1.7	0.75	4	21.43	8.87	2.24	6.63	8.36	3.15	41.39	10.45	30.94	39.01	14.7	17.4	0.12384416997340787	1.39	1.66	1.62	1.55	0.93	1.7
1807	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	15	2.3	10.2	2.6	0.5	4	22.36	11.89	3.45	8.44	6.33	4.15	53.18	15.43	37.75	28.31	18.56	17.4	0.25316830421890596	1.39	1.66	1.62	1.55	0.93	1.7
1808	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	20	3.0	13.6	3.4	0.38	4	25.02	14.52	4.34	10.18	4.69	4.92	58.03	17.35	40.69	18.75	19.66	17.4	0.41286251457143286	1.39	1.66	1.62	1.55	0.93	1.7
1809	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	10	1.5	7.3	1.2	0.75	6	16.84	10.92	3.25	7.67	3.23	3.06	64.85	19.3	45.55	19.18	18.17	17.4	0.15418045813189926	1.39	1.66	1.62	1.55	0.93	1.7
1810	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	15	2.3	10.9	1.8	0.5	6	18.5	13.71	4.17	9.54	2.26	3.5	74.11	22.54	51.57	12.22	18.92	17.4	0.29491293893575043	1.39	1.66	1.62	1.55	0.93	1.7
1811	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	20	3.0	14.6	2.4	0.38	6	16.36	13.17	4.52	8.65	2.28	3.02	80.5	27.63	52.87	13.94	18.46	17.4	0.3716263208303622	1.39	1.66	1.62	1.55	0.93	1.7
1812	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	10	4.0	4.0	2.0	0.75	2	34.91	8.67	1.84	6.83	19.26	7.54	24.84	5.27	19.56	55.17	21.6	17.4	0.12092115371267172	1.39	1.66	1.62	1.55	0.93	1.7
1813	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	15	6.0	6.0	3.0	0.5	2	35.65	12.23	3.39	8.84	15.04	9.3	34.31	9.51	24.8	42.19	26.09	17.4	0.2609008587681302	1.39	1.66	1.62	1.55	0.93	1.7
1814	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	20	8.0	8.0	4.0	0.38	2	37.72	15.05	4.2	10.85	12.55	10.55	39.9	11.13	28.76	33.27	27.97	17.4	0.42922983650039553	1.39	1.66	1.62	1.55	0.93	1.7
1815	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	10	4.0	4.5	1.5	0.75	3	25.35	11.5	3.14	8.36	9.3	6.25	45.36	12.39	32.98	36.69	24.65	17.4	0.1628901786322767	1.39	1.66	1.62	1.55	0.93	1.7
1816	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	15	6.0	6.8	2.3	0.5	3	28.57	16.12	4.47	11.65	6.03	7.43	56.42	15.65	40.78	21.11	26.01	17.4	0.35156595990874434	1.39	1.66	1.62	1.55	0.93	1.7
1817	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	20	8.0	9.0	3.0	0.38	3	28.82	16.02	4.62	11.4	5.92	6.74	55.59	16.03	39.56	20.54	23.39	17.4	0.45945134403169513	1.39	1.66	1.62	1.55	0.93	1.7
1818	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	10	4.0	4.8	1.2	0.75	4	23.23	13.74	3.92	9.82	4.62	5.86	59.15	16.87	42.27	19.89	25.23	17.4	0.19707225969119235	1.39	1.66	1.62	1.55	0.93	1.7
1819	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	15	6.0	7.2	1.8	0.5	4	23.85	15.36	4.45	10.91	3.89	5.42	64.4	18.66	45.74	16.31	22.73	17.4	0.3335264357562041	1.39	1.66	1.62	1.55	0.93	1.7
1820	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	20	8.0	9.6	2.4	0.38	4	22.93	14.17	4.55	9.62	3.37	4.4	61.8	19.84	41.95	14.7	19.19	17.4	0.40210944804727033	1.39	1.66	1.62	1.55	0.93	1.7
1821	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	10	4.0	5.1	0.9	0.75	6	17.36	13.13	4.06	9.07	2.1	3.9	75.63	23.39	52.25	12.1	22.47	17.4	0.18767658362168294	1.39	1.66	1.62	1.55	0.93	1.7
1822	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	15	6.0	7.7	1.3	0.5	6	17.7	12.96	4.34	8.62	2.1	3.36	73.22	24.52	48.7	11.86	18.98	17.4	0.27760480576091784	1.39	1.66	1.62	1.55	0.93	1.7
1823	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	20	8.0	10.3	1.7	0.38	6	15.6	11.75	4.45	7.3	1.68	2.68	75.32	28.53	46.79	10.77	17.18	17.4	0.32893813203864514	1.39	1.66	1.62	1.55	0.93	1.7
1824	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	10	7.0	2.0	1.0	0.75	2	38.63	17.92	4.03	13.89	7.38	13.09	46.39	10.43	35.96	19.1	33.89	17.4	0.26330107275417597	1.39	1.66	1.62	1.55	0.93	1.7
1825	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	15	10.5	3.0	1.5	0.5	2	31.65	15.62	4.55	11.07	6.35	8.84	49.35	14.38	34.98	20.06	27.93	17.4	0.3396795585837975	1.39	1.66	1.62	1.55	0.93	1.7
1826	Mn-Na2WO4/TiO2	Mn	25	Na	11	W	74	TiO2	12	0.37	0.185	40	40	20	800	20	14.0	4.0	2.0	0.38	2	24.89	13.45	4.85	8.6	6.06	6.47	54.04	19.49	34.55	24.35	25.99	17.4	0.38012606412071853	1.39	1.66	1.62	1.55	0.93	1.7
